TEMPORADA,# NIDO,ESPECIE,# HUEVOS,FECHA DE COLECTA,FECHA DE NACIMIENTO,CRIAS LOGRADAS,CRIAS NO LOGRADAS,ADOPTA,MES,AÑO,TASA DE SUPERVIVENCIA,,CRIAS LOGRADAS_1,,,,y = 19.872 + 1.280(Especie) + 0.012(Fecha) - 8.428(Temporada) - 0.008(Nido) + 0.851(Huevos)
B,237,GOLFINA,114,04/08/2023,18/09/2023,110,4,,9,2023,96.49%,,100.12522,,,,
B,238,GOLFINA,97,04/08/2023,18/09/2023,95,2,,9,2023,97.94%,,85.61861,,,,
B,239,GOLFINA,89,04/08/2023,18/09/2023,87,2,,9,2023,97.75%,,78.79197,,,,
B,240,GOLFINA,48,04/08/2023,18/09/2023,45,3,,9,2023,93.75%,,43.80544,,,,
B,241,GOLFINA,86,04/08/2023,18/09/2023,86,0,,9,2023,100.00%,,76.23198,,,,
B,242,GOLFINA,108,04/08/2023,18/09/2023,102,6,,9,2023,94.44%,,95.00524,,,,
B,243,GOLFINA,87,04/08/2023,18/09/2023,86,1,,9,2023,98.85%,,77.08531,,,,
B,244,GOLFINA,101,04/08/2023,18/09/2023,100,1,,9,2023,99.01%,,89.03193,,,,
B,245,GOLFINA,69,04/08/2023,18/09/2023,66,3,,9,2023,95.65%,,61.72537,,,,
B,246,GOLFINA,70,04/08/2023,18/09/2023,70,0,,9,2023,100.00%,,62.5787,,,,
B,247,GOLFINA,88,04/08/2023,18/09/2023,86,2,,9,2023,97.73%,,77.93864,,,,
B,248,GOLFINA,136,04/08/2023,18/09/2023,129,7,,9,2023,94.85%,,118.89848,,,,
B,249,GOLFINA,89,04/08/2023,18/09/2023,87,2,,9,2023,97.75%,,78.79197,,,,
B,250,GOLFINA,100,04/08/2023,18/09/2023,96,4,,9,2023,96.00%,,88.1786,,,,
B,251,GOLFINA,87,04/08/2023,18/09/2023,86,1,,9,2023,98.85%,,77.08531,,,,
B,252,GOLFINA,100,04/08/2023,18/09/2023,96,4,,9,2023,96.00%,,88.1786,,,,
B,253,GOLFINA,108,05/08/2023,19/09/2023,103,5,,9,2023,95.37%,,95.00524,,,,
B,254,GOLFINA,90,05/08/2023,19/09/2023,85,5,,9,2023,94.44%,,79.6453,,,,
B,255,GOLFINA,88,05/08/2023,19/09/2023,85,3,,9,2023,96.59%,,77.93864,,,,
B,256,GOLFINA,90,05/08/2023,19/09/2023,87,3,,9,2023,96.67%,,79.6453,,,,
B,257,GOLFINA,95,05/08/2023,19/09/2023,91,4,,9,2023,95.79%,,83.91195,,,,
B,258,GOLFINA,67,05/08/2023,19/09/2023,64,3,,9,2023,95.52%,,60.01871,,,,
B,259,GOLFINA,87,05/08/2023,19/09/2023,85,2,,9,2023,97.70%,,77.08531,,,,
B,260,GOLFINA,95,06/08/2023,20/09/2023,91,4,,9,2023,95.79%,,83.91195,,,,
B,261,GOLFINA,112,06/08/2023,20/09/2023,109,3,,9,2023,97.32%,,98.41856,,,,
B,262,GOLFINA,90,06/08/2023,20/09/2023,85,5,,9,2023,94.44%,,79.6453,,,,
B,263,GOLFINA,111,06/08/2023,20/09/2023,103,8,,9,2023,92.79%,,97.56523,,,,
B,264,GOLFINA,112,06/08/2023,20/09/2023,109,3,,9,2023,97.32%,,98.41856,,,,
B,265,GOLFINA,78,06/08/2023,20/09/2023,75,3,,9,2023,96.15%,,69.40534,,,,
B,266,GOLFINA,80,06/08/2023,20/09/2023,74,6,,9,2023,92.50%,,71.112,,,,
B,267,GOLFINA,108,06/08/2023,20/09/2023,103,5,,9,2023,95.37%,,95.00524,,,,
B,268,GOLFINA,89,06/08/2023,20/09/2023,86,3,,9,2023,96.63%,,78.79197,,,,
B,269,GOLFINA,90,06/08/2023,20/09/2023,86,4,,9,2023,95.56%,,79.6453,,,,
B,270,GOLFINA,84,06/08/2023,20/09/2023,80,4,,9,2023,95.24%,,74.52532,,,,
B,271,GOLFINA,80,06/08/2023,20/09/2023,76,4,,9,2023,95.00%,,71.112,,,,
B,272,GOLFINA,105,07/08/2023,21/09/2023,102,3,,9,2023,97.14%,,92.44525,,,,
B,273,GOLFINA,112,07/08/2023,21/09/2023,109,3,,9,2023,97.32%,,98.41856,,,,
B,274,GOLFINA,87,07/08/2023,21/09/2023,82,5,,9,2023,94.25%,,77.08531,,,,
B,275,GOLFINA,97,07/08/2023,21/09/2023,96,1,,9,2023,98.97%,,85.61861,,,,
B,276,GOLFINA,67,07/08/2023,21/09/2023,66,1,,9,2023,98.51%,,60.01871,,,,
B,277,GOLFINA,84,07/08/2023,21/09/2023,84,0,,9,2023,100.00%,,74.52532,,,,
B,278,GOLFINA,97,07/08/2023,21/09/2023,94,3,,9,2023,96.91%,,85.61861,,,,
B,279,GOLFINA,87,07/08/2023,21/09/2023,83,4,,9,2023,95.40%,,77.08531,,,,
B,280,GOLFINA,94,07/08/2023,21/09/2023,91,3,,9,2023,96.81%,,83.05862,,,,
B,281,GOLFINA,100,07/08/2023,21/09/2023,98,2,,9,2023,98.00%,,88.1786,,,,
B,282,GOLFINA,107,07/08/2023,21/09/2023,103,4,,9,2023,96.26%,,94.15191,,,,
B,283,GOLFINA,84,07/08/2023,21/09/2023,81,3,,9,2023,96.43%,,74.52532,,,,
B,284,GOLFINA,84,07/08/2023,21/09/2023,80,4,,9,2023,95.24%,,74.52532,,,,
B,285,GOLFINA,104,07/08/2023,21/09/2023,102,2,,9,2023,98.08%,,91.59192,,,,
B,286,GOLFINA,83,07/08/2023,21/09/2023,80,3,,9,2023,96.39%,,73.67199,,,,
B,287,GOLFINA,107,07/08/2023,21/09/2023,102,5,,9,2023,95.33%,,94.15191,,,,
B,288,GOLFINA,103,07/08/2023,21/09/2023,100,3,,9,2023,97.09%,,90.73859,,,,
B,289,GOLFINA,100,07/08/2023,21/09/2023,99,1,,9,2023,99.00%,,88.1786,,,,
B,290,GOLFINA,83,07/08/2023,21/09/2023,80,3,,9,2023,96.39%,,73.67199,,,,
B,291,GOLFINA,88,08/08/2023,22/09/2023,86,2,,9,2023,97.73%,,77.93864,,,,
B,292,GOLFINA,84,08/08/2023,22/09/2023,80,4,,9,2023,95.24%,,74.52532,,,,
B,293,GOLFINA,86,08/08/2023,22/09/2023,84,2,,9,2023,97.67%,,76.23198,,,,
B,294,GOLFINA,104,08/08/2023,22/09/2023,102,2,,9,2023,98.08%,,91.59192,,,,
B,295,GOLFINA,100,08/08/2023,22/09/2023,97,3,,9,2023,97.00%,,88.1786,,,,
B,296,GOLFINA,109,08/08/2023,22/09/2023,106,3,,9,2023,97.25%,,95.85857,,,,
B,297,GOLFINA,86,08/08/2023,22/09/2023,80,6,,9,2023,93.02%,,76.23198,,,,
B,298,GOLFINA,90,08/08/2023,22/09/2023,86,4,,9,2023,95.56%,,79.6453,,,,
B,299,GOLFINA,104,08/08/2023,22/09/2023,103,1,,9,2023,99.04%,,91.59192,,,,
B,300,GOLFINA,85,08/08/2023,22/09/2023,81,4,,9,2023,95.29%,,75.37865,,,,
B,301,GOLFINA,100,08/08/2023,22/09/2023,97,3,,9,2023,97.00%,,88.1786,,,,
B,302,GOLFINA,60,08/08/2023,22/09/2023,57,3,,9,2023,95.00%,,54.0454,,,,
B,303,GOLFINA,81,08/08/2023,22/09/2023,80,1,,9,2023,98.77%,,71.96533,,,,
B,304,GOLFINA,108,08/08/2023,22/09/2023,103,5,,9,2023,95.37%,,95.00524,,,,
B,305,GOLFINA,111,08/08/2023,22/09/2023,109,2,,9,2023,98.20%,,97.56523,,,,
B,306,GOLFINA,100,08/08/2023,22/09/2023,98,2,,9,2023,98.00%,,88.1786,,,,
B,307,GOLFINA,108,08/08/2023,22/09/2023,102,6,,9,2023,94.44%,,95.00524,,,,
B,308,GOLFINA,106,08/08/2023,22/09/2023,105,1,,9,2023,99.06%,,93.29858,,,,
B,309,GOLFINA,100,08/08/2023,22/09/2023,96,4,,9,2023,96.00%,,88.1786,,,,
B,310,GOLFINA,105,08/08/2023,22/09/2023,102,3,,9,2023,97.14%,,92.44525,,,,
B,311,GOLFINA,60,08/08/2023,22/09/2023,56,4,,9,2023,93.33%,,54.0454,,,,
B,312,GOLFINA,84,08/08/2023,22/09/2023,81,3,,9,2023,96.43%,,74.52532,,,,
B,313,GOLFINA,86,09/08/2023,23/09/2023,82,4,,9,2023,95.35%,,76.23198,,,,
B,314,GOLFINA,78,09/08/2023,23/09/2023,73,5,,9,2023,93.59%,,69.40534,,,,
B,315,GOLFINA,103,09/08/2023,23/09/2023,100,3,,9,2023,97.09%,,90.73859,,,,
B,316,GOLFINA,78,09/08/2023,23/09/2023,73,5,,9,2023,93.59%,,69.40534,,,,
B,317,GOLFINA,97,09/08/2023,23/09/2023,93,4,,9,2023,95.88%,,85.61861,,,,
B,318,GOLFINA,97,09/08/2023,23/09/2023,91,6,,9,2023,93.81%,,85.61861,,,,
B,319,GOLFINA,68,09/08/2023,23/09/2023,65,3,,9,2023,95.59%,,60.87204,,,,
B,320,GOLFINA,81,09/08/2023,23/09/2023,80,1,,9,2023,98.77%,,71.96533,,,,
B,321,GOLFINA,121,09/08/2023,23/09/2023,118,3,,9,2023,97.52%,,106.09853,,,,
B,322,GOLFINA,100,10/08/2023,24/09/2023,98,2,,9,2023,98.00%,,88.1786,,,,
B,323,GOLFINA,66,10/08/2023,24/09/2023,65,1,,9,2023,98.48%,,59.16538,,,,
B,324,GOLFINA,80,10/08/2023,24/09/2023,74,6,,9,2023,92.50%,,71.112,,,,
B,325,GOLFINA,40,10/08/2023,24/09/2023,36,4,,9,2023,90.00%,,36.9788,,,,
B,326,GOLFINA,68,11/08/2023,25/09/2023,66,2,,9,2023,97.06%,,60.87204,,,,
B,327,GOLFINA,100,11/08/2023,25/09/2023,97,3,,9,2023,97.00%,,88.1786,,,,
B,328,GOLFINA,100,11/08/2023,25/09/2023,97,3,,9,2023,97.00%,,88.1786,,,,
B,329,GOLFINA,80,11/08/2023,25/09/2023,77,3,,9,2023,96.25%,,71.112,,,,
B,330,GOLFINA,64,12/08/2023,26/09/2023,60,4,,9,2023,93.75%,,57.45872,,,,
B,331,GOLFINA,124,12/08/2023,26/09/2023,121,3,,9,2023,97.58%,,108.65852,,,,
B,332,GOLFINA,78,12/08/2023,26/09/2023,74,4,,9,2023,94.87%,,69.40534,,,,
B,333,GOLFINA,100,12/08/2023,26/09/2023,96,4,,9,2023,96.00%,,88.1786,,,,
B,334,GOLFINA,106,12/08/2023,26/09/2023,102,4,,9,2023,96.23%,,93.29858,,,,
B,335,GOLFINA,80,12/08/2023,26/09/2023,76,4,,9,2023,95.00%,,71.112,,,,
B,336,GOLFINA,94,12/08/2023,26/09/2023,91,3,,9,2023,96.81%,,83.05862,,,,
B,337,GOLFINA,80,12/08/2023,26/09/2023,78,2,,9,2023,97.50%,,71.112,,,,
B,338,GOLFINA,40,12/08/2023,26/09/2023,36,4,,9,2023,90.00%,,36.9788,,,,
B,339,GOLFINA,100,12/08/2023,26/09/2023,96,4,,9,2023,96.00%,,88.1786,,,,
B,340,GOLFINA,81,12/08/2023,26/09/2023,80,1,,9,2023,98.77%,,71.96533,,,,
B,341,GOLFINA,121,12/08/2023,26/09/2023,118,3,,9,2023,97.52%,,106.09853,,,,
B,342,GOLFINA,91,12/08/2023,26/09/2023,90,1,,9,2023,98.90%,,80.49863,,,,
B,343,GOLFINA,80,12/08/2023,26/09/2023,74,6,,9,2023,92.50%,,71.112,,,,
B,344,GOLFINA,80,12/08/2023,26/09/2023,76,4,,9,2023,95.00%,,71.112,,,,
B,345,GOLFINA,84,12/08/2023,26/09/2023,80,4,,9,2023,95.24%,,74.52532,,,,
B,346,GOLFINA,100,12/08/2023,26/09/2023,97,3,,9,2023,97.00%,,88.1786,,,,
B,347,GOLFINA,90,12/08/2023,26/09/2023,88,2,,9,2023,97.78%,,79.6453,,,,
B,348,GOLFINA,93,12/08/2023,26/09/2023,90,3,,9,2023,96.77%,,82.20529,,,,
B,349,GOLFINA,100,12/08/2023,26/09/2023,99,1,,9,2023,99.00%,,88.1786,,,,
B,350,GOLFINA,100,12/08/2023,26/09/2023,96,4,,9,2023,96.00%,,88.1786,,,,
B,351,GOLFINA,74,12/08/2023,26/09/2023,72,2,,9,2023,97.30%,,65.99202,,,,
B,352,GOLFINA,103,12/08/2023,26/09/2023,102,1,,9,2023,99.03%,,90.73859,,,,
B,353,GOLFINA,91,12/08/2023,26/09/2023,90,1,,9,2023,98.90%,,80.49863,,,,
B,354,GOLFINA,89,12/08/2023,26/09/2023,87,2,,9,2023,97.75%,,78.79197,,,,
B,355,GOLFINA,44,12/08/2023,26/09/2023,42,2,,9,2023,95.45%,,40.39212,,,,
B,356,GOLFINA,99,12/08/2023,26/09/2023,93,6,,9,2023,93.94%,,87.32527,,,,
B,357,GOLFINA,88,12/08/2023,26/09/2023,88,0,,9,2023,100.00%,,77.93864,,,,
B,358,GOLFINA,130,12/08/2023,26/09/2023,125,5,,9,2023,96.15%,,113.7785,,,,
B,359,GOLFINA,124,12/08/2023,26/09/2023,120,4,,9,2023,96.77%,,108.65852,,,,
B,360,GOLFINA,80,12/08/2023,26/09/2023,77,3,,9,2023,96.25%,,71.112,,,,
B,361,GOLFINA,86,12/08/2023,26/09/2023,80,6,,9,2023,93.02%,,76.23198,,,,
B,362,GOLFINA,101,12/08/2023,26/09/2023,100,1,,9,2023,99.01%,,89.03193,,,,
B,363,GOLFINA,94,12/08/2023,26/09/2023,90,4,,9,2023,95.74%,,83.05862,,,,
B,364,GOLFINA,80,12/08/2023,26/09/2023,77,3,,9,2023,96.25%,,71.112,,,,
B,365,GOLFINA,97,12/08/2023,26/09/2023,92,5,,9,2023,94.85%,,85.61861,,,,
B,366,GOLFINA,96,12/08/2023,26/09/2023,90,6,,9,2023,93.75%,,84.76528,,,,
B,367,GOLFINA,74,12/08/2023,26/09/2023,71,3,,9,2023,95.95%,,65.99202,,,,
B,368,GOLFINA,60,12/08/2023,26/09/2023,56,4,,9,2023,93.33%,,54.0454,,,,
B,369,GOLFINA,86,13/08/2023,27/09/2023,83,3,,9,2023,96.51%,,76.23198,,,,
B,370,GOLFINA,119,13/08/2023,27/09/2023,112,7,,9,2023,94.12%,,104.39187,,,,
B,371,GOLFINA,91,13/08/2023,27/09/2023,90,1,,9,2023,98.90%,,80.49863,,,,
B,372,GOLFINA,80,13/08/2023,27/09/2023,78,2,,9,2023,97.50%,,71.112,,,,
B,373,GOLFINA,92,13/08/2023,27/09/2023,90,2,,9,2023,97.83%,,81.35196,,,,
B,374,GOLFINA,70,13/08/2023,27/09/2023,67,3,,9,2023,95.71%,,62.5787,,,,
B,375,GOLFINA,96,13/08/2023,27/09/2023,91,5,,9,2023,94.79%,,84.76528,,,,
B,376,GOLFINA,111,13/08/2023,27/09/2023,109,2,,9,2023,98.20%,,97.56523,,,,
B,377,GOLFINA,108,13/08/2023,27/09/2023,105,3,,9,2023,97.22%,,95.00524,,,,
B,378,GOLFINA,118,13/08/2023,27/09/2023,115,3,,9,2023,97.46%,,103.53854,,,,
B,379,GOLFINA,98,13/08/2023,27/09/2023,95,3,,9,2023,96.94%,,86.47194,,,,
B,380,GOLFINA,100,13/08/2023,27/09/2023,98,2,,9,2023,98.00%,,88.1786,,,,
B,381,GOLFINA,76,13/08/2023,27/09/2023,76,0,,9,2023,100.00%,,67.69868,,,,
B,382,GOLFINA,100,13/08/2023,27/09/2023,97,3,,9,2023,97.00%,,88.1786,,,,
B,383,GOLFINA,98,13/08/2023,27/09/2023,93,5,,9,2023,94.90%,,86.47194,,,,
B,384,GOLFINA,91,13/08/2023,27/09/2023,90,1,,9,2023,98.90%,,80.49863,,,,
B,385,GOLFINA,116,13/08/2023,27/09/2023,115,1,,9,2023,99.14%,,101.83188,,,,
B,386,GOLFINA,63,13/08/2023,27/09/2023,60,3,,9,2023,95.24%,,56.60539,,,,
B,387,GOLFINA,102,13/08/2023,27/09/2023,100,2,,9,2023,98.04%,,89.88526,,,,
B,388,GOLFINA,72,13/08/2023,27/09/2023,70,2,,9,2023,97.22%,,64.28536,,,,
B,389,GOLFINA,108,13/08/2023,27/09/2023,102,6,,9,2023,94.44%,,95.00524,,,,
B,390,GOLFINA,100,13/08/2023,27/09/2023,97,3,,9,2023,97.00%,,88.1786,,,,
B,391,GOLFINA,86,13/08/2023,27/09/2023,86,0,,9,2023,100.00%,,76.23198,,,,
B,392,GOLFINA,104,13/08/2023,27/09/2023,100,4,,9,2023,96.15%,,91.59192,,,,
B,393,GOLFINA,108,13/08/2023,27/09/2023,102,6,,9,2023,94.44%,,95.00524,,,,
B,394,GOLFINA,110,13/08/2023,27/09/2023,106,4,,9,2023,96.36%,,96.7119,,,,
B,395,GOLFINA,89,13/08/2023,27/09/2023,84,5,,9,2023,94.38%,,78.79197,,,,
B,396,GOLFINA,94,14/08/2023,28/09/2023,90,4,,9,2023,95.74%,,83.05862,,,,
B,397,GOLFINA,111,14/08/2023,28/09/2023,109,2,,9,2023,98.20%,,97.56523,,,,
B,398,GOLFINA,92,14/08/2023,28/09/2023,90,2,,9,2023,97.83%,,81.35196,,,,
B,399,GOLFINA,92,14/08/2023,28/09/2023,90,2,,9,2023,97.83%,,81.35196,,,,
B,400,GOLFINA,97,14/08/2023,28/09/2023,93,4,,9,2023,95.88%,,85.61861,,,,
B,401,GOLFINA,98,14/08/2023,28/09/2023,94,4,,9,2023,95.92%,,86.47194,,,,
B,402,GOLFINA,88,14/08/2023,28/09/2023,86,2,,9,2023,97.73%,,77.93864,,,,
B,403,GOLFINA,96,14/08/2023,28/09/2023,94,2,,9,2023,97.92%,,84.76528,,,,
B,404,GOLFINA,111,14/08/2023,28/09/2023,109,2,,9,2023,98.20%,,97.56523,,,,
B,405,GOLFINA,107,14/08/2023,28/09/2023,106,1,,9,2023,99.07%,,94.15191,,,,
B,406,GOLFINA,74,14/08/2023,28/09/2023,74,0,,9,2023,100.00%,,65.99202,,,,
B,407,GOLFINA,95,14/08/2023,28/09/2023,94,1,,9,2023,98.95%,,83.91195,,,,
B,408,GOLFINA,96,14/08/2023,28/09/2023,96,0,,9,2023,100.00%,,84.76528,,,,
B,409,GOLFINA,72,14/08/2023,28/09/2023,70,2,,9,2023,97.22%,,64.28536,,,,
B,410,GOLFINA,83,15/08/2023,29/09/2023,80,3,,9,2023,96.39%,,73.67199,,,,
B,411,GOLFINA,89,15/08/2023,29/09/2023,83,6,,9,2023,93.26%,,78.79197,,,,
B,412,GOLFINA,97,15/08/2023,29/09/2023,93,4,,9,2023,95.88%,,85.61861,,,,
B,413,GOLFINA,111,15/08/2023,29/09/2023,109,2,,9,2023,98.20%,,97.56523,,,,
B,414,GOLFINA,93,15/08/2023,29/09/2023,90,3,,9,2023,96.77%,,82.20529,,,,
B,415,GOLFINA,92,15/08/2023,29/09/2023,90,2,,9,2023,97.83%,,81.35196,,,,
B,416,GOLFINA,97,15/08/2023,29/09/2023,92,5,,9,2023,94.85%,,85.61861,,,,
B,417,GOLFINA,100,15/08/2023,29/09/2023,97,3,,9,2023,97.00%,,88.1786,,,,
B,418,GOLFINA,98,15/08/2023,29/09/2023,96,2,,9,2023,97.96%,,86.47194,,,,
B,419,GOLFINA,99,15/08/2023,29/09/2023,94,5,,9,2023,94.95%,,87.32527,,,,
B,420,GOLFINA,42,15/08/2023,29/09/2023,40,2,,9,2023,95.24%,,38.68546,,,,
B,421,GOLFINA,104,15/08/2023,29/09/2023,102,2,,9,2023,98.08%,,91.59192,,,,
B,422,GOLFINA,92,15/08/2023,29/09/2023,90,2,,9,2023,97.83%,,81.35196,,,,
B,423,GOLFINA,99,15/08/2023,29/09/2023,96,3,,9,2023,96.97%,,87.32527,,,,
B,424,GOLFINA,101,15/08/2023,29/09/2023,101,0,,9,2023,100.00%,,89.03193,,,,
B,425,GOLFINA,96,15/08/2023,29/09/2023,93,3,,9,2023,96.88%,,84.76528,,,,
B,426,GOLFINA,84,16/08/2023,30/09/2023,80,4,,9,2023,95.24%,,74.52532,,,,
B,427,GOLFINA,71,16/08/2023,30/09/2023,70,1,,9,2023,98.59%,,63.43203,,,,
B,428,GOLFINA,70,16/08/2023,30/09/2023,70,0,,9,2023,100.00%,,62.5787,,,,
B,429,GOLFINA,112,16/08/2023,30/09/2023,107,5,,9,2023,95.54%,,98.41856,,,,
B,430,GOLFINA,94,16/08/2023,30/09/2023,90,4,,9,2023,95.74%,,83.05862,,,,
B,431,GOLFINA,120,16/08/2023,30/09/2023,117,3,,9,2023,97.50%,,105.2452,,,,
B,432,GOLFINA,48,16/08/2023,30/09/2023,45,3,,9,2023,93.75%,,43.80544,,,,
B,433,GOLFINA,116,16/08/2023,30/09/2023,113,3,,9,2023,97.41%,,101.83188,,,,
B,434,GOLFINA,82,16/08/2023,30/09/2023,80,2,,9,2023,97.56%,,72.81866,,,,
B,435,GOLFINA,128,16/08/2023,30/09/2023,120,8,,9,2023,93.75%,,112.07184,,,,
B,436,GOLFINA,111,16/08/2023,30/09/2023,106,5,,9,2023,95.50%,,97.56523,,,,
B,437,GOLFINA,105,16/08/2023,30/09/2023,102,3,,9,2023,97.14%,,92.44525,,,,
B,438,GOLFINA,82,16/08/2023,30/09/2023,80,2,,9,2023,97.56%,,72.81866,,,,
B,439,GOLFINA,106,16/08/2023,30/09/2023,103,3,,9,2023,97.17%,,93.29858,,,,
B,440,GOLFINA,90,16/08/2023,30/09/2023,87,3,,9,2023,96.67%,,79.6453,,,,
B,441,GOLFINA,95,16/08/2023,30/09/2023,91,4,,9,2023,95.79%,,83.91195,,,,
B,442,GOLFINA,98,16/08/2023,30/09/2023,96,2,,9,2023,97.96%,,86.47194,,,,
B,443,GOLFINA,100,16/08/2023,30/09/2023,97,3,,9,2023,97.00%,,88.1786,,,,
B,444,GOLFINA,101,16/08/2023,30/09/2023,100,1,,9,2023,99.01%,,89.03193,,,,
B,445,GOLFINA,98,16/08/2023,30/09/2023,97,1,,9,2023,98.98%,,86.47194,,,,
B,446,GOLFINA,108,16/08/2023,30/09/2023,105,3,,9,2023,97.22%,,95.00524,,,,
B,447,GOLFINA,80,16/08/2023,30/09/2023,75,5,,9,2023,93.75%,,71.112,,,,
B,448,GOLFINA,81,16/08/2023,30/09/2023,80,1,,9,2023,98.77%,,71.96533,,,,
B,449,GOLFINA,60,16/08/2023,30/09/2023,56,4,,9,2023,93.33%,,54.0454,,,,
B,450,GOLFINA,28,16/08/2023,30/09/2023,25,3,,9,2023,89.29%,,26.73884,,,,
B,451,GOLFINA,79,17/08/2023,01/10/2023,74,5,,10,2023,93.67%,,70.25867,,,,
B,452,GOLFINA,74,17/08/2023,01/10/2023,73,1,,10,2023,98.65%,,65.99202,,,,
B,453,GOLFINA,63,17/08/2023,01/10/2023,60,3,,10,2023,95.24%,,56.60539,,,,
B,454,GOLFINA,87,17/08/2023,01/10/2023,85,2,,10,2023,97.70%,,77.08531,,,,
B,455,GOLFINA,80,17/08/2023,01/10/2023,78,2,,10,2023,97.50%,,71.112,,,,
B,456,GOLFINA,88,17/08/2023,01/10/2023,85,3,,10,2023,96.59%,,77.93864,,,,
B,457,GOLFINA,97,17/08/2023,01/10/2023,91,6,,10,2023,93.81%,,85.61861,,,,
B,458,GOLFINA,60,17/08/2023,01/10/2023,56,4,,10,2023,93.33%,,54.0454,,,,
B,459,GOLFINA,64,17/08/2023,01/10/2023,60,4,,10,2023,93.75%,,57.45872,,,,
B,460,GOLFINA,82,18/08/2023,02/10/2023,80,2,,10,2023,97.56%,,72.81866,,,,
B,461,GOLFINA,100,18/08/2023,02/10/2023,96,4,,10,2023,96.00%,,88.1786,,,,
B,462,GOLFINA,100,18/08/2023,02/10/2023,98,2,,10,2023,98.00%,,88.1786,,,,
B,463,GOLFINA,108,18/08/2023,02/10/2023,106,2,,10,2023,98.15%,,95.00524,,,,
B,464,GOLFINA,82,18/08/2023,02/10/2023,80,2,,10,2023,97.56%,,72.81866,,,,
B,465,GOLFINA,64,18/08/2023,02/10/2023,61,3,,10,2023,95.31%,,57.45872,,,,
B,466,GOLFINA,67,18/08/2023,02/10/2023,64,3,,10,2023,95.52%,,60.01871,,,,
B,467,GOLFINA,100,18/08/2023,02/10/2023,98,2,,10,2023,98.00%,,88.1786,,,,
B,468,GOLFINA,90,18/08/2023,02/10/2023,87,3,,10,2023,96.67%,,79.6453,,,,
B,469,GOLFINA,90,18/08/2023,02/10/2023,89,1,,10,2023,98.89%,,79.6453,,,,
B,470,GOLFINA,100,19/08/2023,03/10/2023,95,5,,10,2023,95.00%,,88.1786,,,,
B,471,GOLFINA,96,19/08/2023,03/10/2023,92,4,,10,2023,95.83%,,84.76528,,,,
B,472,GOLFINA,100,19/08/2023,03/10/2023,97,3,,10,2023,97.00%,,88.1786,,,,
B,473,GOLFINA,77,19/08/2023,03/10/2023,72,5,,10,2023,93.51%,,68.55201,,,,
B,474,GOLFINA,100,19/08/2023,03/10/2023,96,4,,10,2023,96.00%,,88.1786,,,,
B,475,GOLFINA,109,19/08/2023,03/10/2023,106,3,,10,2023,97.25%,,95.85857,,,,
B,476,GOLFINA,60,19/08/2023,03/10/2023,55,5,,10,2023,91.67%,,54.0454,,,,
B,477,GOLFINA,60,19/08/2023,03/10/2023,58,2,,10,2023,96.67%,,54.0454,,,,
B,478,GOLFINA,95,19/08/2023,03/10/2023,91,4,,10,2023,95.79%,,83.91195,,,,
B,479,GOLFINA,112,19/08/2023,03/10/2023,109,3,,10,2023,97.32%,,98.41856,,,,
B,480,GOLFINA,100,19/08/2023,03/10/2023,100,0,,10,2023,100.00%,,88.1786,,,,
B,481,GOLFINA,78,19/08/2023,03/10/2023,76,2,,10,2023,97.44%,,69.40534,,,,
B,482,GOLFINA,80,19/08/2023,03/10/2023,77,3,,10,2023,96.25%,,71.112,,,,
B,483,GOLFINA,97,19/08/2023,03/10/2023,91,6,,10,2023,93.81%,,85.61861,,,,
B,484,GOLFINA,100,19/08/2023,03/10/2023,97,3,,10,2023,97.00%,,88.1786,,,,
B,485,GOLFINA,109,19/08/2023,03/10/2023,102,7,,10,2023,93.58%,,95.85857,,,,
B,486,GOLFINA,70,19/08/2023,03/10/2023,66,4,,10,2023,94.29%,,62.5787,,,,
B,487,GOLFINA,101,19/08/2023,03/10/2023,100,1,,10,2023,99.01%,,89.03193,,,,
B,488,GOLFINA,98,19/08/2023,03/10/2023,96,2,,10,2023,97.96%,,86.47194,,,,
B,489,GOLFINA,80,19/08/2023,03/10/2023,77,3,,10,2023,96.25%,,71.112,,,,
B,490,GOLFINA,95,19/08/2023,03/10/2023,91,4,,10,2023,95.79%,,83.91195,,,,
B,491,GOLFINA,89,19/08/2023,03/10/2023,82,7,,10,2023,92.13%,,78.79197,,,,
B,492,GOLFINA,84,19/08/2023,03/10/2023,83,1,,10,2023,98.81%,,74.52532,,,,
B,493,GOLFINA,63,19/08/2023,03/10/2023,60,3,,10,2023,95.24%,,56.60539,,,,
B,494,GOLFINA,70,19/08/2023,03/10/2023,64,6,,10,2023,91.43%,,62.5787,,,,
B,495,GOLFINA,107,19/08/2023,03/10/2023,106,1,,10,2023,99.07%,,94.15191,,,,
B,496,GOLFINA,97,19/08/2023,03/10/2023,95,2,,10,2023,97.94%,,85.61861,,,,
B,497,GOLFINA,102,19/08/2023,03/10/2023,100,2,,10,2023,98.04%,,89.88526,,,,
B,498,GOLFINA,100,19/08/2023,03/10/2023,96,4,,10,2023,96.00%,,88.1786,,,,
B,499,GOLFINA,82,19/08/2023,03/10/2023,80,2,,10,2023,97.56%,,72.81866,,,,
B,500,GOLFINA,112,19/08/2023,03/10/2023,106,6,,10,2023,94.64%,,98.41856,,,,
B,501,GOLFINA,104,19/08/2023,03/10/2023,102,2,,10,2023,98.08%,,91.59192,,,,
